1	-38.7688	44.1988	-9.13736	-0.32008	-0.541795	0.656901	0.415318
2	-38.7854	44.2067	-9.11614	-0.319888	-0.542319	0.656786	0.414963
3	-38.7916	44.2018	-9.09881	-0.320062	-0.542387	0.656642	0.414967
4	-38.8489	44.1748	-9.1022	-0.320077	-0.542223	0.656879	0.414796
5	-38.9307	44.1172	-9.10142	-0.320066	-0.542058	0.656751	0.415221
6	-39.0118	44.0962	-9.08554	-0.319959	-0.542238	0.656806	0.414982
7	-39.0958	44.0312	-9.08643	-0.3197	-0.542131	0.656688	0.415509
8	-39.2102	43.9771	-9.05595	-0.320483	-0.542155	0.656762	0.414758
9	-39.3268	43.9214	-9.05777	-0.320215	-0.541959	0.656944	0.414935
10	-39.4606	43.8391	-9.03935	-0.319974	-0.54219	0.656629	0.415324
11	-39.6148	43.7543	-9.02887	-0.320003	-0.542006	0.656752	0.415427
12	-39.7802	43.7058	-9.01176	-0.320108	-0.541979	0.657167	0.414634
13	-39.9513	43.5885	-8.97799	-0.319952	-0.542232	0.656683	0.41519
14	-40.1417	43.4931	-8.95901	-0.320134	-0.542066	0.656896	0.41493
15	-40.374	43.3635	-8.93767	-0.320126	-0.542067	0.656834	0.415032
16	-40.5703	43.26	-8.90066	-0.320181	-0.542227	0.656648	0.415075
17	-40.8126	43.1307	-8.88039	-0.320145	-0.542178	0.656555	0.415314
18	-41.0602	43.0008	-8.85269	-0.320214	-0.542123	0.656743	0.415035
19	-41.3328	42.8604	-8.82183	-0.320227	-0.542089	0.656785	0.415002
20	-41.6144	42.7103	-8.79099	-0.319986	-0.542314	0.656475	0.415386
21	-41.9013	42.5541	-8.76624	-0.31997	-0.541905	0.656778	0.415452
22	-42.2014	42.4046	-8.73154	-0.319803	-0.54222	0.656678	0.415328
23	-42.5292	42.236	-8.69213	-0.320247	-0.541935	0.656948	0.414931
24	-42.8663	42.0588	-8.65647	-0.319785	-0.542172	0.656779	0.415247
25	-43.2382	41.8831	-8.60389	-0.319995	-0.542271	0.656904	0.414766
26	-43.5863	41.6775	-8.57642	-0.320212	-0.541943	0.656918	0.415052
27	-43.9669	41.4913	-8.5429	-0.319939	-0.541841	0.657148	0.414974
28	-44.3606	41.2721	-8.48246	-0.320306	-0.541992	0.656806	0.415036
29	-44.7879	41.0528	-8.45184	-0.320019	-0.541732	0.657195	0.414981
30	-45.2008	40.8442	-8.39243	-0.319976	-0.541977	0.656991	0.415017
31	-45.6438	40.62	-8.32959	-0.320108	-0.542221	0.656866	0.414795
32	-46.0745	40.3746	-8.27427	-0.319971	-0.542387	0.656519	0.415232
33	-46.5549	40.1297	-8.23914	-0.320331	-0.541635	0.657196	0.414866
34	-47.0367	39.8645	-8.1757	-0.320328	-0.541982	0.656799	0.415043
35	-47.5402	39.6126	-8.13019	-0.319992	-0.541877	0.657077	0.415
36	-48.0439	39.3386	-8.05084	-0.32037	-0.542053	0.656763	0.414974
37	-48.5846	39.074	-8.00307	-0.319886	-0.542117	0.656967	0.414942
38	-49.1298	38.7775	-7.94202	-0.320294	-0.541937	0.657055	0.414724
39	-49.6819	38.5159	-7.89021	-0.319853	-0.541911	0.657385	0.414573
40	-50.2694	38.2095	-7.8167	-0.319739	-0.54206	0.657328	0.414552
41	-50.8402	37.8856	-7.76056	-0.320015	-0.54169	0.657382	0.414713
42	-51.441	37.5781	-7.67785	-0.320068	-0.541856	0.657282	0.414643
43	-52.0575	37.2449	-7.60165	-0.319776	-0.542186	0.656891	0.415056
44	-52.6837	36.9313	-7.51678	-0.319824	-0.542414	0.656836	0.414808
45	-53.3287	36.5766	-7.45353	-0.319864	-0.542277	0.656893	0.414866
46	-54.003	36.2481	-7.38591	-0.319855	-0.542187	0.657166	0.41456
47	-54.6717	35.8773	-7.3159	-0.319809	-0.541906	0.657183	0.414933
48	-55.3516	35.5173	-7.22483	-0.320032	-0.542001	0.657203	0.414607
49	-56.0526	35.1501	-7.15377	-0.319832	-0.542082	0.656991	0.414991
50	-56.7753	34.7711	-7.06241	-0.320103	-0.541914	0.65716	0.414734
51	-57.4911	34.388	-6.98969	-0.31996	-0.541986	0.657061	0.414906
52	-58.2548	33.9887	-6.89474	-0.319958	-0.542072	0.656991	0.414907
53	-59.0024	33.6001	-6.80937	-0.319803	-0.542221	0.656995	0.414825
54	-59.787	33.1929	-6.72373	-0.319749	-0.542018	0.657156	0.414877
55	-60.5679	32.7797	-6.63898	-0.319807	-0.541973	0.657141	0.414917
56	-61.3939	32.3346	-6.55504	-0.319756	-0.541914	0.657036	0.415212
57	-62.1952	31.9324	-6.45453	-0.319951	-0.541882	0.657325	0.414724
58	-63.0206	31.463	-6.36576	-0.319696	-0.541928	0.656932	0.415391
59	-63.8753	31.0429	-6.23698	-0.319919	-0.542373	0.656835	0.41479
60	-64.7344	30.594	-6.1565	-0.319623	-0.542161	0.657074	0.414917
61	-65.6083	30.1158	-6.05105	-0.320029	-0.54203	0.656842	0.415143
62	-66.5085	29.6405	-5.95421	-0.319828	-0.541943	0.656849	0.415401
63	-67.4047	29.1948	-5.83978	-0.320052	-0.541984	0.657244	0.414548
64	-68.3345	28.6951	-5.75123	-0.319831	-0.541841	0.657188	0.414995
65	-69.2613	28.1958	-5.6342	-0.319933	-0.541968	0.656987	0.415068
66	-70.1912	27.6982	-5.50699	-0.320169	-0.542142	0.656739	0.415053
67	-71.162	27.2031	-5.43257	-0.319947	-0.541481	0.657469	0.41493
68	-72.132	26.6664	-5.29757	-0.320396	-0.54182	0.656801	0.415199
69	-73.1401	26.1697	-5.19512	-0.320088	-0.54167	0.657309	0.414829
70	-74.1306	25.6318	-5.06559	-0.320067	-0.541858	0.656967	0.415144
71	-75.1512	25.0941	-4.93868	-0.320368	-0.542073	0.656758	0.414983
72	-76.1769	24.5476	-4.812	-0.32028	-0.542111	0.656666	0.415122
73	-77.2368	23.962	-4.69593	-0.32079	-0.541557	0.656845	0.415167
74	-78.3053	23.4422	-4.59313	-0.320347	-0.541533	0.657262	0.414882
75	-79.3677	22.8607	-4.47343	-0.319971	-0.5419	0.656662	0.415641
76	-80.4618	22.3038	-4.35894	-0.320086	-0.541517	0.657263	0.415102
77	-81.5689	21.7276	-4.21144	-0.32135	-0.541251	0.656025	0.416429
78	-82.6908	21.1313	-4.06289	-0.32365	-0.539959	0.654829	0.418203
79	-83.8248	20.5316	-3.95969	-0.324735	-0.538844	0.654116	0.419912
80	-84.9791	19.9664	-3.81107	-0.325633	-0.538737	0.653393	0.42048
81	-86.1538	19.3801	-3.68721	-0.326169	-0.538166	0.653196	0.421102
82	-87.3424	18.7787	-3.55561	-0.32642	-0.537812	0.652853	0.421889
83	-88.5232	18.1673	-3.4151	-0.327246	-0.537591	0.652195	0.422548
84	-89.7695	17.5551	-3.27739	-0.327502	-0.537359	0.652106	0.422782
85	-90.9903	16.9614	-3.12311	-0.327806	-0.537424	0.651856	0.422845
86	-92.2376	16.3429	-2.9933	-0.32778	-0.537196	0.652042	0.422841
87	-93.5088	15.7175	-2.84678	-0.327762	-0.537349	0.651819	0.423036
88	-94.7754	15.0896	-2.70298	-0.327995	-0.537212	0.652013	0.422731
89	-96.0727	14.4309	-2.55745	-0.32798	-0.537059	0.651846	0.423194
90	-97.4103	13.7834	-2.40574	-0.328128	-0.536925	0.652106	0.422849
91	-98.7255	13.1421	-2.2517	-0.327985	-0.537205	0.651845	0.423007
92	-100.045	12.4831	-2.09586	-0.327729	-0.537244	0.651747	0.423308
93	-101.385	11.844	-1.94011	-0.327814	-0.537297	0.651986	0.422805
94	-102.769	11.1491	-1.78546	-0.327951	-0.537115	0.65188	0.423093
95	-104.125	10.509	-1.6313	-0.327851	-0.53717	0.652165	0.422662
