1	-26.1212	-7.40377	4.98367	-0.501492	-0.500823	0.506944	0.490602
2	-27.6489	-11.4081	-1.31852	-0.450096	-0.417592	0.529204	0.585639
3	-27.2763	-14.5137	2.67768	-0.435956	-0.513212	0.599416	0.432732
4	-27.3812	-7.5247	3.69295	-0.350145	-0.390966	0.574743	0.627865
5	-27.94	-5.37136	5.03624	0.537012	0.623243	-0.457025	-0.338103
6	-25.6638	-3.18457	0.934398	-0.476053	-0.440573	0.473867	0.595582
7	-30.752	-3.55343	-0.587352	-0.421344	-0.572517	0.3853	0.58842
8	-27.9811	-10.188	0.171767	-0.441432	-0.481416	0.502202	0.566719
9	-36.6984	-6.64359	1.08628	-0.506735	-0.416358	0.406727	0.635955
10	-33.2401	-12.8851	1.12636	-0.466095	-0.47477	0.439072	0.603792
11	-28.5198	-5.2866	8.65438	-0.373507	-0.479067	0.595819	0.525345
12	-34.6339	-9.95961	7.76258	-0.510178	-0.543572	0.362558	0.559285
13	-30.5055	-9.19167	3.15719	-0.455728	-0.471281	0.489337	0.575114
14	-29.7838	-6.27733	4.73296	-0.38348	-0.623872	0.416694	0.538603
15	-25.6269	-12.2207	6.05557	0.448117	0.580222	-0.557904	-0.388944
16	-32.9521	-9.74977	5.60232	-0.341185	-0.469295	0.599615	0.551197
17	-26.8734	-0.770206	-1.32923	-0.399607	-0.557559	0.59794	0.41462
18	-32.8648	-3.65487	-0.984075	-0.554142	-0.279531	0.593995	0.511819
19	-32.961	-3.59046	1.27383	0.466904	0.555221	-0.497163	-0.475982
20	-31.3346	-8.52422	3.53357	-0.511103	-0.361203	0.541068	0.56174
21	-27.3243	-7.09532	4.24423	0.647529	0.431756	-0.512325	-0.363065
22	-30.6265	-8.00515	1.06669	0.460576	0.617727	-0.467799	-0.432951
23	-32.4812	-10.2335	1.69557	0.579027	0.487103	-0.520126	-0.396141
24	-26.0308	-3.92564	4.1467	-0.48302	-0.405159	0.550759	0.546994
25	-31.1609	-8.06307	-0.970438	0.567649	0.556019	-0.41106	-0.44682
26	-30.3241	-5.87107	-3.44341	-0.49128	-0.550996	0.355874	0.573063
27	-32.2878	-6.96402	1.97686	-0.522663	-0.498579	0.430884	0.540908
28	-34.1653	-8.16288	0.140882	-0.45085	-0.521756	0.546183	0.475594
29	-30.4543	-7.04859	-2.42973	-0.543321	-0.379837	0.417351	0.621566
30	-35.4903	-4.81748	5.47321	-0.425673	-0.474507	0.367585	0.677146
31	-33.1482	-7.03331	2.23207	-0.376189	-0.404179	0.587763	0.591316
32	-35.406	-7.00806	3.49289	-0.445188	-0.420991	0.348452	0.709334
33	-39.5072	-6.65524	-2.32454	-0.479844	-0.42532	0.449271	0.6221
34	-34.741	-10.1065	0.825621	-0.518072	-0.538644	0.424064	0.511501
35	-35.0206	-6.882	-2.57773	-0.591433	-0.528063	0.244673	0.558114
36	-33.2471	-9.97905	-0.583778	-0.382283	-0.291066	0.584932	0.653448
37	-39.5209	-8.2795	4.02076	0.533002	0.534557	-0.442531	-0.48407
38	-39.5675	-7.20811	4.37575	-0.360515	-0.425686	0.580216	0.593438
39	-32.1504	-11.397	2.00406	-0.410734	-0.340767	0.521189	0.665986
40	-39.8052	-3.67606	-3.47638	-0.604161	-0.442835	0.422088	0.510615
41	-38.9129	-5.48693	-4.34432	-0.407915	-0.453941	0.619952	0.493155
42	-36.4728	-7.7468	3.67624	-0.436339	-0.48626	0.59615	0.466652
43	-44.2444	-3.6198	0.42844	-0.559901	-0.424658	0.560878	0.437713
44	-42.2477	-11.1373	5.73641	-0.360831	-0.385534	0.593744	0.607151
45	-41.4017	-8.92549	4.39624	-0.461828	-0.440897	0.50011	0.584992
46	-48.8083	-2.54141	1.95462	-0.499822	-0.41449	0.394026	0.650476
47	-44.0446	-6.82336	6.55247	-0.397177	-0.395302	0.574546	0.596559
48	-36.8538	-4.49817	7.27062	-0.435124	-0.362337	0.692561	0.44692
49	-40.8191	-11.0914	1.16237	-0.42884	-0.460756	0.536461	0.562147
50	-45.0215	-13.539	8.4402	-0.414514	-0.401512	0.410499	0.706015
51	-47.1757	-8.32678	11.0877	-0.570341	-0.325079	0.502298	0.562789
52	-45.6809	-11.2198	4.28314	-0.531178	-0.319848	0.585756	0.521955
53	-45.357	-7.24308	2.34101	0.552114	0.542543	-0.506486	-0.379855
54	-48.6906	-6.4112	5.88773	-0.344065	-0.425073	0.521492	0.654964
55	-44.7492	-8.4079	7.76052	-0.474802	-0.493644	0.486248	0.542625
56	-50.4116	-11.1357	1.42039	-0.356175	-0.313569	0.596839	0.646991
57	-48.2073	-7.84903	3.96876	-0.477806	-0.27053	0.60414	0.57752
58	-55.814	-7.39108	10.532	0.570927	0.453136	-0.51964	-0.44574
59	-47.8981	-2.98952	8.15729	-0.545015	-0.336658	0.491576	0.589893
60	-56.5568	-8.57399	2.32911	-0.479137	-0.462749	0.478992	0.571715
61	-47.169	-6.71594	1.50335	-0.337071	-0.478511	0.656891	0.475295
62	-53.1705	-10.8367	4.33464	0.600779	0.521213	-0.360983	-0.486921
63	-59.1982	-9.92657	3.33568	-0.580993	-0.515326	0.362263	0.515414
64	-50.8841	-6.33454	7.04948	-0.47658	-0.414545	0.538834	0.557388
65	-64.2195	-14.8743	-1.2346	0.425119	0.558555	-0.534969	-0.470211
66	-56.2777	-4.60096	4.58991	-0.428543	-0.491921	0.640764	0.404705
67	-57.5492	-17.5834	-2.4695	-0.316014	-0.40397	0.548994	0.659961
68	-55.8638	-3.53104	2.81919	-0.370226	-0.550296	0.484353	0.570534
69	-61.1565	-9.79212	5.22304	-0.497553	-0.517661	0.481926	0.502211
70	-66.097	-6.56095	6.14125	-0.469823	-0.56142	0.433552	0.525459
71	-58.3529	-11.1997	4.35694	-0.474933	-0.430124	0.611979	0.463588
72	-60.8647	-7.88	2.79522	-0.487571	-0.433718	0.546722	0.524651
73	-59.8103	-7.80116	0.0463755	-0.513843	-0.477016	0.316926	0.638732
74	-58.1793	-9.10588	-5.22658	0.559975	0.543635	-0.462928	-0.420222
75	-69.6602	-7.7159	7.90638	-0.455552	-0.395296	0.676135	0.423149
